ID,area,edge,E_A,mean_B1,mean_B2,mean_B3,mean_B4,mean_NDVI,sd_B1,sd_B2,sd_B3,sd_B4,sd_NDVI
15931,1.517869789,0.191828798,0.126380273,393.3846154,554.6213018,531.3609467,1632.710059,0.593554238,30.04243031,59.5138921,115.5310972,482.9824555,0.078600029
16013,1.25742824,0.185882654,0.147827644,510.0642857,784.6,803.8,2927.828571,0.701777253,141.3750159,200.9521866,270.3635495,337.9503591,0.079895117
16563,1.455020317,0.257690264,0.177104237,360.4444444,605.962963,454.2345679,2916.895062,0.779826054,14.25412657,29.21198786,19.12903007,112.3823668,0.010660715
16867,2.65853848,0.401528657,0.151033607,361.3783784,561.4290541,357.6925676,2769.77027,0.768784089,19.25578246,41.82216224,23.57196149,165.6879073,0.012700135
17071,2.065773245,0.485629067,0.235083434,695.2521739,992.7043478,1519.208696,1629.756522,0.402389271,216.1725351,239.9004515,422.5060914,476.815823,0.025598395
17143,2.505844844,0.497429551,0.198507722,373.0322581,586.7849462,382.0860215,3116.139785,0.785983176,19.82646927,32.96810628,25.22417017,132.4293696,0.011976664
17410,1.59870842,0.377644679,0.236218609,443.7134831,785.2752809,603.9719101,3730.039326,0.786631664,37.14974946,53.86085396,132.0574875,213.3862142,0.023101404
17572,4.311164205,0.68326102,0.158486429,349.7395833,551.6354167,385.1395833,2636.80625,0.765130099,22.86213779,47.80294446,33.21674402,219.3471095,0.014028325
17594,1.598718131,0.281612328,0.17614883,356.6235955,636.5898876,369.4775281,3374.466292,0.808445297,14.49990861,32.56207126,21.89115474,182.7757772,0.011019696
17670,1.374169062,0.17980181,0.130844024,1233.941176,1668.673203,1919.372549,3242.470588,0.450852846,177.0706533,217.7364664,245.8706304,198.9782803,0.047987968
17841,2.57771239,0.329497488,0.127825544,341.9337979,538.0069686,358.7700348,2650,0.770674936,18.01473194,39.92247672,21.91088294,209.7427995,0.014226702
18430,3.314173846,0.683231132,0.206154283,505.7317073,809.1165312,760.0650407,2648.750678,0.671752595,57.99335698,81.76959261,153.6432949,445.6987097,0.063358432
18848,1.526868111,0.293613449,0.192297846,333.8647059,519.4764706,343.0588235,2466.382353,0.761107858,22.48100951,35.41039244,24.39728035,177.9877023,0.013835207
18863,3.035769913,0.533354316,0.175689967,356.795858,558.2692308,372.5650888,2799.878698,0.773454126,24.3069463,40.44069182,33.42679091,183.9446281,0.016178019
18871,2.496869403,0.443492086,0.177619256,370.0143885,580.8992806,371.8561151,3126.730216,0.788087981,19.99638437,41.72045442,26.76547729,189.5671753,0.010082777
18981,4.032686695,0.725022447,0.179786455,764.77951,1213.88196,1384.25167,2093.953229,0.44300422,105.543969,115.0753319,175.1969718,608.3497548,0.111152478
19132,2.999833187,0.533406131,0.177811931,356.9101796,559.494012,356.7754491,2939.113772,0.783092018,15.2653512,36.05565801,21.23882209,152.9973765,0.011231953
19247,1.868139753,0.443436795,0.237368106,391.3413462,583.4086538,393.6586538,2987.552885,0.765540927,18.27682522,37.51471624,28.58995165,346.4837827,0.030285109
19451,3.862037519,0.311705413,0.080710095,435.7395349,779.5116279,477.5976744,4194.337209,0.811359807,33.419312,83.29403421,58.24787075,281.6396882,0.015484376
19780,4.984795404,0.617296255,0.123835826,360.045045,543.7279279,399.6756757,2647.836036,0.759889134,17.73144395,46.28240726,31.12411458,194.2635546,0.01456997
19933,8.631158619,1.228579977,0.142342417,390.069719,556.6004162,381.9229969,2800.67846,0.754941366,19.23219763,33.10294171,22.41029111,178.7602259,0.014762546
20027,2.640578576,0.533459569,0.202023744,370.952381,613.8707483,380.6870748,3336.870748,0.799712642,20.21668737,45.19117859,25.65252257,147.3151655,0.011497468
20116,1.706482004,0.515377021,0.302011401,570.6315789,947.2684211,833.0894737,3131.894737,0.689642943,65.1774221,85.98908847,197.930503,274.8397695,0.04646991
20228,3.880039426,0.425517777,0.109668416,356.3055556,605.0393519,377.7222222,3375.664352,0.808668022,18.37238336,44.67802657,23.1531102,178.9336053,0.012678018
20297,2.658525939,0.49754768,0.187151712,489.9628378,797.8108108,731.0371622,3046.841216,0.721904477,47.41960516,66.71567309,152.1547672,244.3167404,0.03027924
20496,2.945943058,0.371539301,0.126118969,366.3262195,603.2134146,370.8079268,3256.329268,0.797398372,18.66722049,40.91727542,24.8080644,158.1483688,0.013306847
20575,10.49036503,0.641293231,0.061131641,452.1695205,611.2851027,710.3964041,950.6258562,0.350405989,19.40592483,36.32107205,34.75599194,150.803377,0.04727243
20585,1.446016016,0.641226901,0.443443845,517.9813665,749.5279503,837.378882,1468.149068,0.468687082,92.51307151,129.0541099,115.5834084,327.3782829,0.097274314
20667,1.706501872,0.245715454,0.143987802,368.2789474,616.2263158,400.3684211,3407.615789,0.804051516,16.9281419,28.59119526,23.34151903,269.85135,0.015278796
20732,8.63124802,0.839006164,0.09720566,357.3527575,546.3173777,362.5577523,3006.318418,0.786838287,17.82581856,38.72607057,27.40394293,210.5706447,0.014690427
20734,1.940007601,0.425529632,0.219344311,374.2546296,594.2453704,395.1851852,3419.893519,0.802505776,15.23658317,39.13601775,21.40186827,133.1123769,0.010073137
20735,1.338245403,0.257702082,0.192567134,411.0872483,702.1073826,482.3758389,3845.073826,0.806420811,33.44356539,49.86564936,65.99810363,168.9437014,0.019206192
20810,1.526850157,0.39553966,0.259055978,482.0764706,681.6588235,740.1176471,1767.052941,0.550862473,51.72732364,84.9098447,185.7120576,498.2003026,0.101123689
20923,9.861753551,1.3544133,0.137340007,356.9535519,571.4863388,362.9380692,3209.966302,0.79907301,18.41298319,41.57766448,22.34705515,235.7316424,0.015787174
20980,2.739357224,0.257715066,0.094078663,656.8590164,1072.35082,1032.452459,1900.091803,0.45370821,84.21016428,208.053427,191.300944,576.3489823,0.169986672
21079,18.26861864,1.779897123,0.097429212,377.9709931,568.6514258,379.7443461,3018.59587,0.776128336,24.6498079,44.54414602,27.76488544,250.9715326,0.023470785
21086,1.571779328,0.407530141,0.259279489,346.0342857,556.32,383.3942857,2851.6,0.783115423,14.65578115,30.70307184,21.58860309,165.3159636,0.012408715
21210,2.083700489,0.233739324,0.112175106,439.9137931,705.5862069,551.1939655,3094.456897,0.745521603,42.32252355,86.78071773,111.6993544,497.4459686,0.047472308
21331,4.284189481,0.563394933,0.131505606,368.5283019,593.3501048,367.7526205,3473.832285,0.80796573,15.11127271,34.01583086,21.42579579,145.9587874,0.009395623
21458,1.688541341,0.443467133,0.262633269,355.6595745,551.9680851,381.9468085,2810.148936,0.774897,18.63786795,27.12614704,21.10344627,166.7894992,0.013422078
21582,1.787306612,0.293650724,0.164297901,407.2110553,626.4170854,385.4472362,4002.256281,0.814794434,16.34154643,30.63802862,21.41664556,274.8396404,0.010340239
21655,1.446033021,0.347591004,0.240375565,353.068323,570.6956522,372.8136646,2999.229814,0.789076466,14.43525382,27.16731572,19.35755827,127.4580445,0.011278675
21676,2.281314053,0.389554158,0.170758672,351.488189,529.6811024,353.1338583,2860.929134,0.780204474,24.98944161,36.51244681,27.84893245,237.1873122,0.01960802
21724,1.284353822,0.275650347,0.214621814,591.7832168,966.2797203,855.7062937,3082.230769,0.678333479,110.4956273,145.5614872,191.3140561,211.8882808,0.050675179
21828,2.775316065,0.54534316,0.196497677,343.7508091,537.6634304,372.2006472,2600.398058,0.766146529,16.91343625,30.48413451,22.75059296,137.4009683,0.012445849
21903,2.04778093,0.485401503,0.237037808,684.3684211,1118.429825,1139.947368,2823.842105,0.60939417,103.5166473,133.4806471,244.6290671,228.3321863,0.053437103
22224,2.532785641,0.701153715,0.276831053,419.2765957,710.6808511,538.1453901,3249.007092,0.769911437,40.09084105,67.72078106,93.74226495,251.0073795,0.031668383
22320,2.137622522,0.287666185,0.134572958,338.8613445,495.6932773,365.6764706,2572.352941,0.766249048,16.87037005,28.93223636,21.59388179,221.3534352,0.015653803
22512,1.419090879,0.305640872,0.215377941,352.2088608,614.8797468,379.0316456,3313.101266,0.807400136,17.82614333,35.84491677,27.51523513,214.9177058,0.011057066
22598,2.065737572,0.353615791,0.171181372,731.3782609,1106.373913,1292.165217,2616.034783,0.561875051,168.5291377,200.4434368,247.8486977,419.0445658,0.077713922
22710,1.913069325,0.401502197,0.209873313,357.42723,543.7230047,358.8544601,2841.85446,0.77629712,20.19108271,40.84327254,29.83053459,156.4289049,0.012022119
22753,1.284353735,0.215738403,0.167974287,961.2517483,1525.048951,1684.174825,2576.195804,0.452054271,131.2350578,154.1493847,255.9858963,400.7642041,0.074133024
22799,1.598697138,0.293650793,0.183681315,413.1685393,632.8539326,409.2921348,3673.94382,0.797387165,20.0604938,26.84357305,28.13835963,213.7209416,0.012563634
23019,1.688545059,0.311615558,0.184546783,399.4308511,585.9946809,410.643617,3060.553191,0.768829369,19.66240489,32.0386627,23.6933532,113.8305446,0.014484767
23170,2.272304417,0.53342969,0.234752741,394.2450593,584.9525692,389.2924901,3174.399209,0.77848813,14.80063361,30.1426128,19.5675829,199.0169958,0.012780387
23436,11.1641285,1.198562421,0.107358351,351.7208367,569.1375704,378.2107804,2969.355591,0.787745336,17.8378393,42.99904013,21.8698164,187.7205387,0.012376776
23678,2.191507028,0.347591283,0.158608336,342.852459,558.5860656,362.4754098,3088.377049,0.799747111,14.5110556,37.1962426,17.74543962,183.6456074,0.010898035
23696,2.820211173,0.485416577,0.172120649,342.6815287,508.4426752,350.2133758,2636.802548,0.768986995,25.38018603,41.19491067,35.43453234,236.2270241,0.019054965
23723,2.451955491,0.641228905,0.261517351,381.4871795,593.3150183,398.9194139,3156.509158,0.783672015,21.76176196,40.23400799,37.11885853,187.3780606,0.018074542
23729,3.188439468,0.623267166,0.195477183,373.7859155,540.7070423,413.1070423,2413.28169,0.720561769,29.36165153,53.82592607,80.55744928,517.102187,0.064601237
23940,3.511771657,0.383566092,0.109222959,388.1662404,684.0511509,441.3350384,3815.13555,0.815060672,28.67108766,53.19545423,61.80604713,189.3830321,0.014392863
24170,2.622598476,0.341562837,0.130238327,1086.181507,1551.746575,1860.469178,3108.126712,0.48821692,265.7005095,334.94091,400.5788454,319.3856017,0.074643236
24317,2.739381375,0.533420551,0.194722997,344.0852459,567.2098361,364.1672131,3146.783607,0.802510405,16.22414782,31.56116506,18.16159845,161.8425132,0.011749618
24325,1.419088078,0.221713377,0.156236516,358.1329114,557.0759494,379.8227848,3158.85443,0.795741968,17.44220828,29.49911891,28.57430118,176.7003591,0.015774051
24331,1.410106677,0.383527747,0.271984917,352.2292994,531.5095541,361.6050955,2863.477707,0.780601663,19.10191043,31.60262441,25.03248094,141.0534808,0.013921235
24352,3.592616965,0.923013026,0.256919409,355.7975,589.1125,352.4025,3555.26,0.817559668,15.165635,36.83390674,18.97275434,233.5573699,0.011077744
24431,3.278244206,0.557393335,0.170028009,1010.441096,1536.49863,1825.849315,2714.471233,0.457789259,112.8475095,138.649741,159.6880261,199.5730948,0.040846944
24542,7.284067354,0.827034393,0.11354019,343.6399507,536.4352651,365.5376079,2879.303329,0.786166151,20.18778709,29.55529138,25.19836373,191.4694553,0.015445551
24584,2.667516566,0.557368358,0.20894654,352.3198653,537.3569024,343.6026936,3139.703704,0.798001282,13.51433333,29.68404387,16.05155523,129.8791528,0.009297417
25237,2.173533604,0.299679236,0.137876514,360.446281,624.2396694,362.3719008,4055.805785,0.836370114,12.64973417,25.8776325,16.40925365,227.5129824,0.009545537
25357,4.769145318,0.87500455,0.183471983,398.834275,582.8813559,385.3370998,3097.171375,0.771558795,20.05950658,34.37752462,24.44187017,145.2977126,0.01268369
25676,2.79326333,0.371592445,0.133031655,352.2604502,547.2765273,362.8842444,3020.379421,0.78962462,17.39557819,40.20697334,22.15559587,310.5449177,0.018040788
25984,2.110647027,0.479374201,0.227121918,583.8,917.7531915,819.6723404,3089.587234,0.680679913,91.70925817,130.8877918,151.6361729,355.190974,0.044730942
26053,2.200498887,0.36556711,0.166129196,406.877551,554.2326531,375.9428571,2933.583673,0.755888021,19.77934907,31.24321164,18.2437054,200.9784828,0.011990091
26356,12.40354175,1.300488569,0.104848163,353.9529327,552.8370746,372.7805938,3071.540188,0.792746099,16.6477561,35.64289817,22.3810304,204.3636873,0.013524546
26431,2.1555571,0.467558263,0.216908317,655.3375,937.8625,1054.229167,2122.716667,0.525687205,54.0262474,71.11574814,130.4054571,237.5837992,0.043407564
26805,1.490937425,0.329589235,0.221061749,366.6686747,601.560241,368.6807229,3611.933735,0.815458889,15.87656499,38.41629212,16.77011742,172.6854255,0.008832941
27482,1.724447612,0.25772823,0.149455529,1189.026042,1715.541667,2105.255208,2983.895833,0.431701303,138.4391463,175.7342661,172.2773621,167.7176934,0.029303258
27860,1.419078494,0.365591074,0.257625688,506.556962,854.4493671,806.0063291,3057.21519,0.711098917,60.43393969,90.55958713,183.0441977,359.2114035,0.058131449
28039,3.206419901,0.713117205,0.222402938,345.7759104,519.6946779,357.4341737,2618.187675,0.766000507,22.27572827,34.65681345,24.48490151,184.2102977,0.017889411
28102,2.200467363,0.563446763,0.256057769,847.9102041,1328.146939,1599.8,2259.469388,0.450276519,117.1375474,143.9655968,254.997422,364.2931007,0.06399512
28373,1.37416581,0.2337526,0.170105091,429.5555556,696.2352941,522.7189542,3299.562092,0.76795655,28.18358259,68.84801766,98.11650282,338.3357261,0.02314827
28402,2.954893984,0.581221834,0.196698033,374.4468085,545.2553191,359.7568389,2750.56231,0.759757707,24.23269556,33.98091974,24.90876934,208.3918168,0.01520868
28507,4.90392572,0.665126008,0.135631338,347.4377289,544.1043956,360.0457875,2917.59707,0.786025253,22.58181386,47.12413919,31.93599836,261.7414978,0.018946961
28584,2.847127635,0.311665743,0.109466727,423.2208202,734.9053628,482.5993691,3931.211356,0.803953015,18.20023496,58.02037946,63.17095851,378.9853244,0.021493991
28595,2.011845413,0.485400294,0.241271169,380.1696429,555.0089286,387.5401786,2565.946429,0.739225405,15.71745389,36.03100198,22.82018208,283.1481679,0.030622941
28680,7.813999738,0.976717054,0.124995788,356.0448276,552.5770115,360.962069,2951.817241,0.783504361,20.02148592,43.43332576,23.50853108,290.5755091,0.017524715
28768,2.173527247,0.49148164,0.226121683,377.2066116,673.5950413,421.7520661,3743.446281,0.816612777,21.42996597,46.08022564,48.67152686,174.3143748,0.012684138
28959,2.281306992,0.455492386,0.199662907,354.2795276,571.9094488,367.4527559,3049.944882,0.791488344,15.52546723,25.45917582,21.61365154,147.2320535,0.012570452
28966,4.948820218,0.940881431,0.19012237,354.5499093,605.9727768,378.3774955,3293.515426,0.805144783,15.64878023,40.21755817,26.55613201,212.1169558,0.010811266
28982,2.002877533,0.437517234,0.218444327,408.9282511,728.3901345,485.0807175,3959.766816,0.81222875,33.60172481,49.44471197,87.67765869,192.3714017,0.020312239
29118,1.275382627,0.251689197,0.197344069,347.2887324,549.3732394,355.3521127,3096.950704,0.798171049,18.64204848,30.36599656,23.09284289,103.95671,0.012256578
29132,2.469926839,0.335602888,0.135875639,343.8145455,545.0618182,349.5927273,2949.807273,0.790860047,20.18468938,30.25330706,24.04241883,161.0294526,0.014002201
29151,2.541772947,0.563355331,0.221638731,349.180212,508.2756184,358.6678445,2427.409894,0.747781856,22.48102503,46.40045021,32.54940475,194.7306783,0.016167729
29379,1.535842266,0.281690938,0.183411373,368.8245614,583.4269006,371.6023392,3537.169591,0.810535806,15.07993151,30.73165031,16.53604958,222.5946736,0.013330072
29408,5.056587973,0.407620419,0.080611753,722.7673179,1307.253996,1614.534636,1125.076377,0.215031342,21.08838031,33.77728707,55.21655966,120.4024961,0.044698415
29526,1.904101109,0.347591702,0.182548973,346.3867925,525.3349057,359.7216981,2523.551887,0.758001583,22.51132238,34.57797163,24.23312724,193.6025198,0.01476756
29685,2.002865764,0.653029434,0.326047529,399.7443946,539.9058296,497.3542601,1297.399103,0.518522647,19.16834272,38.79485329,90.00052586,252.7473321,0.076565746
29775,2.002892294,0.329642537,0.164583257,351.7713004,582.3766816,363.6591928,3468.632287,0.815101711,16.34996437,31.34538479,19.78352425,252.7311345,0.014089019
29823,5.649390741,0.617280579,0.109264982,354.4594595,545.3449921,363.7583466,3123.659777,0.795520255,17.99231153,32.88985035,26.24272021,206.8534867,0.015574555
29849,2.362137368,0.827202377,0.350192325,764.4068441,1311.475285,1583.874525,1650.178707,0.360665503,95.14579948,137.065839,175.4968395,286.5632139,0.083440968
29881,1.419076192,0.239700508,0.168913065,703.4050633,1120.126582,1069.892405,2993.335443,0.620337023,123.0242604,167.07997,181.3985156,190.4002693,0.053719034
29993,9.493569832,1.120610079,0.118038851,365.7284768,560.5648061,364.2809839,3069.852412,0.786517058,17.83130846,39.5209933,19.7974963,187.2728194,0.014836322
30020,3.889027528,0.539342132,0.138683033,352.926097,574.1685912,371.0023095,3108.997691,0.795302806,16.95620961,26.57609153,22.95068171,209.7710447,0.016686966
30279,2.981883206,0.479469112,0.160794062,342.8283133,537.6114458,354.5512048,2881.105422,0.785804094,19.56916727,47.52232347,27.1752803,314.0993998,0.017628299
30381,1.526852968,0.26379446,0.172770048,716.4647059,1069.358824,1177.582353,2613.423529,0.569733571,72.74215988,87.79114241,183.4516099,129.9987143,0.038284864
30419,2.389065982,0.383564705,0.160550068,397.4849624,607.8796992,392.1428571,3408.112782,0.789713189,17.36776887,31.76138336,19.66671083,326.7432471,0.018662462
30422,1.68851157,0.305664793,0.181026176,393.4414894,594.9414894,382.287234,3476.835106,0.79623709,17.54845947,29.52551298,22.91771953,207.1800205,0.011907912
30612,4.077604525,0.563420581,0.138174405,746.5506608,1326.77533,1622.138767,1268.262115,0.251078394,36.15194616,41.07891194,102.0444462,235.3604994,0.068282566
30646,2.380092492,0.491559805,0.206529707,473.445283,812.8566038,573.9660377,3526.630189,0.761109261,39.88817022,63.55266698,84.20084877,319.9676224,0.034404048
30752,4.221350335,0.40753012,0.096540227,343.4489362,539.4574468,358.0234043,2750.019149,0.77718579,19.04972029,30.02119539,27.68428243,188.9140712,0.017509568
